,year,week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
3746,2011,51,3,604,0,2020,18,0,60,28,NORMANDIE
3747,2011,51,3,627,0,1635,10,0,27,32,HAUTS-DE-FRANCE
3748,2011,51,3,3049,585,5513,55,10,100,76,OCCITANIE
3749,2011,51,3,3039,845,5233,26,7,45,11,ILE-DE-FRANCE
3750,2011,51,3,65,0,130,21,0,42,94,CORSE
3751,2011,51,3,938,0,2312,36,0,89,24,CENTRE-VAL-DE-LOIRE
3752,2011,51,3,2255,303,4207,70,9,131,53,BRETAGNE
3753,2011,51,3,579,0,1400,20,0,49,27,BOURGOGNE-FRANCHE-COMTE
3754,2011,51,3,4324,2243,6405,57,30,84,84,AUVERGNE-RHONE-ALPES
3755,2011,51,3,2392,0,4888,41,0,84,75,NOUVELLE-AQUITAINE
3756,2011,51,3,2420,202,4638,43,4,82,44,GRAND EST
3757,2011,50,3,1358,89,2627,27,1,53,93,PROVENCE-ALPES-COTE-D-AZUR
3758,2011,50,3,96,0,447,3,0,13,52,PAYS-DE-LA-LOIRE
3759,2011,50,3,162,0,428,5,0,13,28,NORMANDIE
3760,2011,50,3,4839,0,14324,80,0,237,32,HAUTS-DE-FRANCE
3761,2011,50,3,3569,231,6907,65,4,126,76,OCCITANIE
3762,2011,50,3,5668,1631,9705,48,14,82,11,ILE-DE-FRANCE
3763,2011,50,3,63,0,134,21,0,44,94,CORSE
3764,2011,50,3,1852,193,3511,71,7,135,24,CENTRE-VAL-DE-LOIRE
3765,2011,50,3,2420,518,4322,75,16,134,53,BRETAGNE
3766,2011,50,3,488,0,1115,17,0,39,27,BOURGOGNE-FRANCHE-COMTE
3767,2011,50,3,5456,2823,8089,72,37,107,84,AUVERGNE-RHONE-ALPES
3768,2011,50,3,2162,119,4205,37,2,72,75,NOUVELLE-AQUITAINE
3769,2011,50,3,1577,62,3092,28,1,55,44,GRAND EST
3770,2011,49,3,1281,22,2540,26,1,51,93,PROVENCE-ALPES-COTE-D-AZUR
3771,2011,49,3,311,0,921,9,0,26,52,PAYS-DE-LA-LOIRE
3772,2011,49,3,274,0,649,8,0,19,28,NORMANDIE
3773,2011,49,3,3829,0,8127,63,0,134,32,HAUTS-DE-FRANCE
3774,2011,49,3,1229,0,2511,22,0,45,76,OCCITANIE
3775,2011,49,3,6437,2837,10037,55,24,86,11,ILE-DE-FRANCE
3776,2011,49,3,59,0,123,19,0,40,94,CORSE
3777,2011,49,3,734,0,1662,28,0,64,24,CENTRE-VAL-DE-LOIRE
3778,2011,49,3,1641,135,3147,51,4,98,53,BRETAGNE
3779,2011,49,3,1070,0,2166,37,0,75,27,BOURGOGNE-FRANCHE-COMTE
3780,2011,49,3,6614,2928,10300,87,38,136,84,AUVERGNE-RHONE-ALPES
3781,2011,49,3,2140,232,4048,37,4,70,75,NOUVELLE-AQUITAINE
3782,2011,49,3,1635,230,3040,29,4,54,44,GRAND EST
3783,2011,48,3,3150,389,5911,64,8,120,93,PROVENCE-ALPES-COTE-D-AZUR
3784,2011,48,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
3785,2011,48,3,458,0,957,14,0,29,28,NORMANDIE
3786,2011,48,3,5364,494,10234,89,8,170,32,HAUTS-DE-FRANCE
3787,2011,48,3,1519,85,2953,28,2,54,76,OCCITANIE
3788,2011,48,3,3432,727,6137,29,6,52,11,ILE-DE-FRANCE
3789,2011,48,3,43,0,98,14,0,32,94,CORSE
3790,2011,48,3,257,0,655,10,0,25,24,CENTRE-VAL-DE-LOIRE
3791,2011,48,3,5371,2438,8304,167,76,258,53,BRETAGNE
3792,2011,48,3,1716,433,2999,60,15,105,27,BOURGOGNE-FRANCHE-COMTE
3793,2011,48,3,3494,1757,5231,46,23,69,84,AUVERGNE-RHONE-ALPES
3794,2011,48,3,4434,1102,7766,77,19,135,75,NOUVELLE-AQUITAINE
3795,2011,48,3,1840,375,3305,33,7,59,44,GRAND EST
3796,2011,47,3,458,0,1170,9,0,23,93,PROVENCE-ALPES-COTE-D-AZUR
3797,2011,47,3,89,0,415,2,0,11,52,PAYS-DE-LA-LOIRE
3798,2011,47,3,0,0,0,0,0,0,28,NORMANDIE
3799,2011,47,3,3024,0,6917,50,0,114,32,HAUTS-DE-FRANCE
3800,2011,47,3,3144,145,6143,57,3,111,76,OCCITANIE
3801,2011,47,3,2653,0,5417,23,0,47,11,ILE-DE-FRANCE
3802,2011,47,3,44,0,101,14,0,33,94,CORSE
3803,2011,47,3,853,2,1704,33,0,66,24,CENTRE-VAL-DE-LOIRE
3804,2011,47,3,848,25,1671,26,0,52,53,BRETAGNE
3805,2011,47,3,1819,389,3249,63,13,113,27,BOURGOGNE-FRANCHE-COMTE
3806,2011,47,3,2874,1380,4368,38,18,58,84,AUVERGNE-RHONE-ALPES
3807,2011,47,3,1645,0,3539,28,0,61,75,NOUVELLE-AQUITAINE
3808,2011,47,3,1086,0,2199,19,0,39,44,GRAND EST
3809,2011,46,3,299,0,834,6,0,17,93,PROVENCE-ALPES-COTE-D-AZUR
3810,2011,46,3,665,0,1675,19,0,47,52,PAYS-DE-LA-LOIRE
3811,2011,46,3,316,0,790,9,0,23,28,NORMANDIE
3812,2011,46,3,2407,0,5788,40,0,96,32,HAUTS-DE-FRANCE
3813,2011,46,3,3314,0,6871,60,0,125,76,OCCITANIE
3814,2011,46,3,5318,1826,8810,45,15,75,11,ILE-DE-FRANCE
3815,2011,46,3,26,0,74,9,0,25,94,CORSE
3816,2011,46,3,1956,456,3456,75,17,133,24,CENTRE-VAL-DE-LOIRE
3817,2011,46,3,3324,839,5809,103,26,180,53,BRETAGNE
3818,2011,46,3,673,0,1407,23,0,48,27,BOURGOGNE-FRANCHE-COMTE
3819,2011,46,3,3730,1711,5749,49,22,76,84,AUVERGNE-RHONE-ALPES
3820,2011,46,3,2255,13,4497,39,0,78,75,NOUVELLE-AQUITAINE
3821,2011,46,3,1241,18,2464,22,0,44,44,GRAND EST
3822,2011,45,3,282,0,750,6,0,15,93,PROVENCE-ALPES-COTE-D-AZUR
3823,2011,45,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
3824,2011,45,3,130,0,369,4,0,11,28,NORMANDIE
3825,2011,45,3,3914,0,8251,65,0,137,32,HAUTS-DE-FRANCE
3826,2011,45,3,1685,0,3550,31,0,65,76,OCCITANIE
3827,2011,45,3,1943,198,3688,17,2,32,11,ILE-DE-FRANCE
3828,2011,45,3,0,0,0,0,0,0,94,CORSE
3829,2011,45,3,1405,162,2648,54,6,102,24,CENTRE-VAL-DE-LOIRE
3830,2011,45,3,3841,1309,6373,119,40,198,53,BRETAGNE
3831,2011,45,3,205,0,636,7,0,22,27,BOURGOGNE-FRANCHE-COMTE
3832,2011,45,3,3073,1273,4873,40,16,64,84,AUVERGNE-RHONE-ALPES
3833,2011,45,3,1811,0,3755,31,0,65,75,NOUVELLE-AQUITAINE
3834,2011,45,3,962,0,2270,17,0,40,44,GRAND EST
3835,2011,44,3,320,0,786,6,0,15,93,PROVENCE-ALPES-COTE-D-AZUR
3836,2011,44,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
3837,2011,44,3,109,0,361,3,0,11,28,NORMANDIE
3838,2011,44,3,1890,0,4467,31,0,74,32,HAUTS-DE-FRANCE
3839,2011,44,3,1078,0,2369,20,0,43,76,OCCITANIE
3840,2011,44,3,3485,358,6612,30,3,57,11,ILE-DE-FRANCE
3841,2011,44,3,0,0,0,0,0,0,94,CORSE
3842,2011,44,3,466,0,1140,18,0,44,24,CENTRE-VAL-DE-LOIRE
3843,2011,44,3,752,0,1771,23,0,55,53,BRETAGNE
3844,2011,44,3,472,0,1458,16,0,50,27,BOURGOGNE-FRANCHE-COMTE
3845,2011,44,3,2632,1076,4188,35,15,55,84,AUVERGNE-RHONE-ALPES
3846,2011,44,3,1199,0,2698,21,0,47,75,NOUVELLE-AQUITAINE
3847,2011,44,3,957,0,1947,17,0,35,44,GRAND EST
3848,2011,43,3,411,0,962,8,0,19,93,PROVENCE-ALPES-COTE-D-AZUR
3849,2011,43,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
3850,2011,43,3,41,0,193,1,0,6,28,NORMANDIE
3851,2011,43,3,4967,0,10022,82,0,166,32,HAUTS-DE-FRANCE
3852,2011,43,3,991,0,2389,18,0,43,76,OCCITANIE
3853,2011,43,3,2169,150,4188,18,1,35,11,ILE-DE-FRANCE
3854,2011,43,3,0,0,0,0,0,0,94,CORSE
3855,2011,43,3,958,0,2265,37,0,87,24,CENTRE-VAL-DE-LOIRE
3856,2011,43,3,2692,527,4857,84,17,151,53,BRETAGNE
3857,2011,43,3,216,0,887,8,0,31,27,BOURGOGNE-FRANCHE-COMTE
3858,2011,43,3,1633,533,2733,21,7,35,84,AUVERGNE-RHONE-ALPES
3859,2011,43,3,2234,512,3956,39,9,69,75,NOUVELLE-AQUITAINE
3860,2011,43,3,1410,0,2989,25,0,53,44,GRAND EST
3861,2011,42,3,742,0,2197,15,0,44,93,PROVENCE-ALPES-COTE-D-AZUR
3862,2011,42,3,310,0,1170,9,0,33,52,PAYS-DE-LA-LOIRE
3863,2011,42,3,0,0,0,0,0,0,28,NORMANDIE
3864,2011,42,3,4093,176,8010,68,3,133,32,HAUTS-DE-FRANCE
3865,2011,42,3,1233,0,2941,22,0,53,76,OCCITANIE
3866,2011,42,3,2003,67,3939,17,1,33,11,ILE-DE-FRANCE
3867,2011,42,3,21,0,62,7,0,20,94,CORSE
3868,2011,42,3,24,0,138,1,0,5,24,CENTRE-VAL-DE-LOIRE
3869,2011,42,3,3663,1259,6067,114,39,189,53,BRETAGNE
3870,2011,42,3,433,0,1381,15,0,48,27,BOURGOGNE-FRANCHE-COMTE
3871,2011,42,3,1009,556,1462,13,7,19,84,AUVERGNE-RHONE-ALPES
3872,2011,42,3,1780,410,3150,31,7,55,75,NOUVELLE-AQUITAINE
3873,2011,42,3,157,0,593,3,0,11,44,GRAND EST
3874,2011,41,3,85,0,492,2,0,10,93,PROVENCE-ALPES-COTE-D-AZUR
3875,2011,41,3,310,0,1170,9,0,33,52,PAYS-DE-LA-LOIRE
3876,2011,41,3,0,0,0,0,0,0,28,NORMANDIE
3877,2011,41,3,813,0,2312,13,0,38,32,HAUTS-DE-FRANCE
3878,2011,41,3,1321,0,3151,24,0,57,76,OCCITANIE
3879,2011,41,3,1855,0,4040,16,0,35,11,ILE-DE-FRANCE
3880,2011,41,3,0,0,0,0,0,0,94,CORSE
3881,2011,41,3,194,0,554,7,0,21,24,CENTRE-VAL-DE-LOIRE
3882,2011,41,3,600,0,1421,19,0,45,53,BRETAGNE
3883,2011,41,3,130,0,624,5,0,22,27,BOURGOGNE-FRANCHE-COMTE
3884,2011,41,3,1471,0,3034,19,0,40,84,AUVERGNE-RHONE-ALPES
3885,2011,41,3,1106,126,2086,19,2,36,75,NOUVELLE-AQUITAINE
3886,2011,41,3,552,0,1902,10,0,34,44,GRAND EST
3887,2011,40,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
3888,2011,40,3,931,0,2597,26,0,72,52,PAYS-DE-LA-LOIRE
3889,2011,40,3,0,0,0,0,0,0,28,NORMANDIE
3890,2011,40,3,4509,1035,7983,75,17,133,32,HAUTS-DE-FRANCE
3891,2011,40,3,543,0,1573,10,0,29,76,OCCITANIE
3892,2011,40,3,2035,0,4272,17,0,36,11,ILE-DE-FRANCE
3893,2011,40,3,3,0,17,1,0,6,94,CORSE
3894,2011,40,3,623,0,1339,24,0,52,24,CENTRE-VAL-DE-LOIRE
3895,2011,40,3,1883,274,3492,58,8,108,53,BRETAGNE
3896,2011,40,3,456,0,1277,16,0,44,27,BOURGOGNE-FRANCHE-COMTE
3897,2011,40,3,1122,0,2285,15,0,30,84,AUVERGNE-RHONE-ALPES
3898,2011,40,3,929,0,2046,16,0,35,75,NOUVELLE-AQUITAINE
3899,2011,40,3,617,0,1698,11,0,30,44,GRAND EST
3900,2011,39,3,2782,477,5087,56,9,103,93,PROVENCE-ALPES-COTE-D-AZUR
3901,2011,39,3,465,0,1145,13,0,32,52,PAYS-DE-LA-LOIRE
3902,2011,39,3,0,0,0,0,0,0,28,NORMANDIE
3903,2011,39,3,3689,254,7124,61,4,118,32,HAUTS-DE-FRANCE
3904,2011,39,3,186,0,550,3,0,10,76,OCCITANIE
3905,2011,39,3,2759,547,4971,24,5,43,11,ILE-DE-FRANCE
3906,2011,39,3,48,0,104,16,0,34,94,CORSE
3907,2011,39,3,387,0,974,15,0,38,24,CENTRE-VAL-DE-LOIRE
3908,2011,39,3,1735,96,3374,54,3,105,53,BRETAGNE
3909,2011,39,3,591,0,1663,21,0,58,27,BOURGOGNE-FRANCHE-COMTE
3910,2011,39,3,140,0,324,2,0,4,84,AUVERGNE-RHONE-ALPES
3911,2011,39,3,1354,224,2484,23,3,43,75,NOUVELLE-AQUITAINE
3912,2011,39,3,499,0,1276,9,0,23,44,GRAND EST
3913,2011,38,3,3491,864,6118,71,18,124,93,PROVENCE-ALPES-COTE-D-AZUR
3914,2011,38,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
3915,2011,38,3,0,0,0,0,0,0,28,NORMANDIE
3916,2011,38,3,3330,386,6274,55,6,104,32,HAUTS-DE-FRANCE
3917,2011,38,3,1133,0,2828,21,0,52,76,OCCITANIE
3918,2011,38,3,1537,261,2813,13,2,24,11,ILE-DE-FRANCE
3919,2011,38,3,0,0,0,0,0,0,94,CORSE
3920,2011,38,3,159,0,471,6,0,18,24,CENTRE-VAL-DE-LOIRE
3921,2011,38,3,1786,218,3354,55,6,104,53,BRETAGNE
3922,2011,38,3,25,0,196,1,0,7,27,BOURGOGNE-FRANCHE-COMTE
3923,2011,38,3,283,0,629,4,0,9,84,AUVERGNE-RHONE-ALPES
3924,2011,38,3,725,16,1434,13,1,25,75,NOUVELLE-AQUITAINE
3925,2011,38,3,79,0,348,1,0,6,44,GRAND EST
3926,2011,37,3,32,0,158,1,0,4,93,PROVENCE-ALPES-COTE-D-AZUR
3927,2011,37,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
3928,2011,37,3,0,0,0,0,0,0,28,NORMANDIE
3929,2011,37,3,3016,81,5951,50,1,99,32,HAUTS-DE-FRANCE
3930,2011,37,3,740,0,1886,13,0,34,76,OCCITANIE
3931,2011,37,3,1563,0,3296,13,0,28,11,ILE-DE-FRANCE
3932,2011,37,3,0,0,0,0,0,0,94,CORSE
3933,2011,37,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
3934,2011,37,3,1771,96,3446,55,3,107,53,BRETAGNE
3935,2011,37,3,265,0,755,9,0,26,27,BOURGOGNE-FRANCHE-COMTE
3936,2011,37,3,262,0,630,3,0,8,84,AUVERGNE-RHONE-ALPES
3937,2011,37,3,126,0,444,2,0,7,75,NOUVELLE-AQUITAINE
3938,2011,37,3,510,0,1264,9,0,22,44,GRAND EST
3939,2011,36,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
3940,2011,36,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
3941,2011,36,3,0,0,0,0,0,0,28,NORMANDIE
3942,2011,36,3,1374,0,4016,23,0,67,32,HAUTS-DE-FRANCE
3943,2011,36,3,1748,0,4359,32,0,79,76,OCCITANIE
3944,2011,36,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
3945,2011,36,3,0,0,0,0,0,0,94,CORSE
3946,2011,36,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
3947,2011,36,3,1202,0,2611,37,0,81,53,BRETAGNE
3948,2011,36,3,366,0,954,13,0,33,27,BOURGOGNE-FRANCHE-COMTE
3949,2011,36,3,1818,0,4115,24,0,54,84,AUVERGNE-RHONE-ALPES
3950,2011,36,3,388,0,953,7,0,17,75,NOUVELLE-AQUITAINE
3951,2011,36,3,463,0,1286,8,0,23,44,GRAND EST
3952,2011,35,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
3953,2011,35,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
3954,2011,35,3,57,0,228,2,0,7,28,NORMANDIE
3955,2011,35,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
3956,2011,35,3,2757,0,6427,50,0,117,76,OCCITANIE
3957,2011,35,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
3958,2011,35,3,0,0,0,0,0,0,94,CORSE
3959,2011,35,3,1376,0,4075,53,0,157,24,CENTRE-VAL-DE-LOIRE
3960,2011,35,3,234,0,883,7,0,27,53,BRETAGNE
3961,2011,35,3,316,0,888,11,0,31,27,BOURGOGNE-FRANCHE-COMTE
3962,2011,35,3,1205,0,2608,16,0,34,84,AUVERGNE-RHONE-ALPES
3963,2011,35,3,202,0,630,3,0,10,75,NOUVELLE-AQUITAINE
3964,2011,35,3,632,0,1474,11,0,26,44,GRAND EST
3965,2011,34,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
3966,2011,34,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
3967,2011,34,3,228,0,675,7,0,20,28,NORMANDIE
3968,2011,34,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
3969,2011,34,3,800,0,2764,15,0,51,76,OCCITANIE
3970,2011,34,3,302,0,940,3,0,8,11,ILE-DE-FRANCE
3971,2011,34,3,0,0,0,0,0,0,94,CORSE
3972,2011,34,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
3973,2011,34,3,584,0,1583,18,0,49,53,BRETAGNE
3974,2011,34,3,765,0,1946,27,0,68,27,BOURGOGNE-FRANCHE-COMTE
3975,2011,34,3,814,0,2168,11,0,29,84,AUVERGNE-RHONE-ALPES
3976,2011,34,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
3977,2011,34,3,105,0,462,2,0,8,44,GRAND EST
3978,2011,33,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
3979,2011,33,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
3980,2011,33,3,228,0,675,7,0,20,28,NORMANDIE
3981,2011,33,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
3982,2011,33,3,0,0,0,0,0,0,76,OCCITANIE
3983,2011,33,3,485,0,1294,4,0,11,11,ILE-DE-FRANCE
3984,2011,33,3,0,0,0,0,0,0,94,CORSE
3985,2011,33,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
3986,2011,33,3,250,0,850,8,0,27,53,BRETAGNE
3987,2011,33,3,72,0,336,3,0,12,27,BOURGOGNE-FRANCHE-COMTE
3988,2011,33,3,133,0,442,2,0,6,84,AUVERGNE-RHONE-ALPES
3989,2011,33,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
3990,2011,33,3,0,0,0,0,0,0,44,GRAND EST
3991,2011,32,3,0,0,0,0,0,0,93,PROVENCE-ALPES-COTE-D-AZUR
3992,2011,32,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
3993,2011,32,3,216,0,651,6,0,19,28,NORMANDIE
3994,2011,32,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
3995,2011,32,3,0,0,0,0,0,0,76,OCCITANIE
3996,2011,32,3,1291,0,2736,11,0,23,11,ILE-DE-FRANCE
3997,2011,32,3,0,0,0,0,0,0,94,CORSE
3998,2011,32,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
3999,2011,32,3,0,0,0,0,0,0,53,BRETAGNE
4000,2011,32,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
4001,2011,32,3,12,0,74,0,0,1,84,AUVERGNE-RHONE-ALPES
4002,2011,32,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
4003,2011,32,3,0,0,0,0,0,0,44,GRAND EST
4004,2011,31,3,257,0,1027,5,0,21,93,PROVENCE-ALPES-COTE-D-AZUR
4005,2011,31,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
4006,2011,31,3,77,0,267,2,0,8,28,NORMANDIE
4007,2011,31,3,168,0,705,3,0,12,32,HAUTS-DE-FRANCE
4008,2011,31,3,0,0,0,0,0,0,76,OCCITANIE
4009,2011,31,3,82,0,442,1,0,4,11,ILE-DE-FRANCE
4010,2011,31,3,0,0,0,0,0,0,94,CORSE
4011,2011,31,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
4012,2011,31,3,325,0,962,10,0,30,53,BRETAGNE
4013,2011,31,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
4014,2011,31,3,1463,0,4032,19,0,53,84,AUVERGNE-RHONE-ALPES
4015,2011,31,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
4016,2011,31,3,199,0,588,4,0,11,44,GRAND EST
4017,2011,30,3,1859,0,3787,38,0,77,93,PROVENCE-ALPES-COTE-D-AZUR
4018,2011,30,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
4019,2011,30,3,0,0,0,0,0,0,28,NORMANDIE
4020,2011,30,3,279,0,972,5,0,16,32,HAUTS-DE-FRANCE
4021,2011,30,3,0,0,0,0,0,0,76,OCCITANIE
4022,2011,30,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
4023,2011,30,3,0,0,0,0,0,0,94,CORSE
4024,2011,30,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
4025,2011,30,3,863,0,1972,27,0,61,53,BRETAGNE
4026,2011,30,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
4027,2011,30,3,592,0,1259,8,0,17,84,AUVERGNE-RHONE-ALPES
4028,2011,30,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
4029,2011,30,3,599,0,1773,11,0,32,44,GRAND EST
4030,2011,29,3,23,0,136,0,0,2,93,PROVENCE-ALPES-COTE-D-AZUR
4031,2011,29,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
4032,2011,29,3,0,0,0,0,0,0,28,NORMANDIE
4033,2011,29,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
4034,2011,29,3,16,0,126,0,0,2,76,OCCITANIE
4035,2011,29,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
4036,2011,29,3,0,0,0,0,0,0,94,CORSE
4037,2011,29,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
4038,2011,29,3,1343,0,2898,42,0,90,53,BRETAGNE
4039,2011,29,3,258,0,841,9,0,29,27,BOURGOGNE-FRANCHE-COMTE
4040,2011,29,3,1204,106,2302,16,2,30,84,AUVERGNE-RHONE-ALPES
4041,2011,29,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
4042,2011,29,3,0,0,0,0,0,0,44,GRAND EST
4043,2011,28,3,95,0,338,2,0,7,93,PROVENCE-ALPES-COTE-D-AZUR
4044,2011,28,3,78,0,509,2,0,14,52,PAYS-DE-LA-LOIRE
4045,2011,28,3,0,0,0,0,0,0,28,NORMANDIE
4046,2011,28,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
4047,2011,28,3,2032,0,5148,37,0,94,76,OCCITANIE
4048,2011,28,3,0,0,0,0,0,0,11,ILE-DE-FRANCE
4049,2011,28,3,39,0,102,13,0,34,94,CORSE
4050,2011,28,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
4051,2011,28,3,387,0,1211,12,0,38,53,BRETAGNE
4052,2011,28,3,56,0,274,2,0,10,27,BOURGOGNE-FRANCHE-COMTE
4053,2011,28,3,266,0,781,4,0,11,84,AUVERGNE-RHONE-ALPES
4054,2011,28,3,144,0,709,2,0,12,75,NOUVELLE-AQUITAINE
4055,2011,28,3,0,0,0,0,0,0,44,GRAND EST
4056,2011,27,3,105,0,519,2,0,10,93,PROVENCE-ALPES-COTE-D-AZUR
4057,2011,27,3,381,0,1179,11,0,33,52,PAYS-DE-LA-LOIRE
4058,2011,27,3,0,0,0,0,0,0,28,NORMANDIE
4059,2011,27,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
4060,2011,27,3,1026,0,2724,19,0,50,76,OCCITANIE
4061,2011,27,3,878,0,4132,7,0,35,11,ILE-DE-FRANCE
4062,2011,27,3,20,0,56,7,0,19,94,CORSE
4063,2011,27,3,238,0,620,9,0,24,24,CENTRE-VAL-DE-LOIRE
4064,2011,27,3,78,0,250,2,0,7,53,BRETAGNE
4065,2011,27,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
4066,2011,27,3,6,0,44,0,0,1,84,AUVERGNE-RHONE-ALPES
4067,2011,27,3,505,0,1647,9,0,29,75,NOUVELLE-AQUITAINE
4068,2011,27,3,0,0,0,0,0,0,44,GRAND EST
4069,2011,26,3,58,0,293,1,0,6,93,PROVENCE-ALPES-COTE-D-AZUR
4070,2011,26,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
4071,2011,26,3,0,0,0,0,0,0,28,NORMANDIE
4072,2011,26,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
4073,2011,26,3,220,0,966,4,0,18,76,OCCITANIE
4074,2011,26,3,463,0,1372,4,0,12,11,ILE-DE-FRANCE
4075,2011,26,3,5,0,24,2,0,8,94,CORSE
4076,2011,26,3,80,0,300,3,0,11,24,CENTRE-VAL-DE-LOIRE
4077,2011,26,3,10,0,69,0,0,2,53,BRETAGNE
4078,2011,26,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
4079,2011,26,3,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
4080,2011,26,3,0,0,0,0,0,0,75,NOUVELLE-AQUITAINE
4081,2011,26,3,0,0,0,0,0,0,44,GRAND EST
4082,2011,25,3,109,0,337,2,0,7,93,PROVENCE-ALPES-COTE-D-AZUR
4083,2011,25,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
4084,2011,25,3,0,0,0,0,0,0,28,NORMANDIE
4085,2011,25,3,868,0,2071,14,0,34,32,HAUTS-DE-FRANCE
4086,2011,25,3,114,0,378,2,0,7,76,OCCITANIE
4087,2011,25,3,262,0,741,2,0,6,11,ILE-DE-FRANCE
4088,2011,25,3,0,0,0,0,0,0,94,CORSE
4089,2011,25,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
4090,2011,25,3,542,0,1238,17,0,39,53,BRETAGNE
4091,2011,25,3,0,0,0,0,0,0,27,BOURGOGNE-FRANCHE-COMTE
4092,2011,25,3,0,0,0,0,0,0,84,AUVERGNE-RHONE-ALPES
4093,2011,25,3,287,0,799,5,0,14,75,NOUVELLE-AQUITAINE
4094,2011,25,3,0,0,0,0,0,0,44,GRAND EST
4095,2011,24,3,141,0,375,3,0,8,93,PROVENCE-ALPES-COTE-D-AZUR
4096,2011,24,3,317,0,1051,9,0,29,52,PAYS-DE-LA-LOIRE
4097,2011,24,3,0,0,0,0,0,0,28,NORMANDIE
4098,2011,24,3,0,0,0,0,0,0,32,HAUTS-DE-FRANCE
4099,2011,24,3,45,0,212,1,0,4,76,OCCITANIE
4100,2011,24,3,708,0,1713,6,0,15,11,ILE-DE-FRANCE
4101,2011,24,3,0,0,0,0,0,0,94,CORSE
4102,2011,24,3,0,0,0,0,0,0,24,CENTRE-VAL-DE-LOIRE
4103,2011,24,3,465,0,1023,14,0,31,53,BRETAGNE
4104,2011,24,3,179,0,428,6,0,15,27,BOURGOGNE-FRANCHE-COMTE
4105,2011,24,3,54,0,191,1,0,3,84,AUVERGNE-RHONE-ALPES
4106,2011,24,3,347,0,1167,6,0,20,75,NOUVELLE-AQUITAINE
4107,2011,24,3,185,0,628,3,0,11,44,GRAND EST
